"FileName","SiteName","LibraryName","FileURL","SIT_Type","DetectionCount","SampleMatches","ConfidenceLevel","FileSize","Created","ScanTimestamp","DetectionMethod"
"ACHAuthorization_00024_2025-06-13.docx","Finance-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\1d3418572c19416caa02b5fbcbea51c2.docx","ABA Routing Number","1","[Graph API export - content not included]","High","733","2025-12-23T07:25:44Z","2025-12-27 18:05:20","Graph API eDiscovery"
"ACHAuthorization_00024_2025-06-13.docx","Finance-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\1d3418572c19416caa02b5fbcbea51c2.docx","U.S. Bank Account Number","1","[Graph API export - content not included]","High","733","2025-12-23T07:25:44Z","2025-12-27 18:05:20","Graph API eDiscovery"
"BackgroundCheck_00005_2025-05-12.pdf","Legal-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\890e755824d84b1cbfe387c3d860c61a.pdf","U.S. Individual Taxpayer Identification Number (ITIN)","1","[Graph API export - content not included]","High","520","2025-12-23T07:30:48Z","2025-12-27 18:05:20","Graph API eDiscovery"
"BackgroundCheck_00005_2025-05-12.pdf","Legal-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\890e755824d84b1cbfe387c3d860c61a.pdf","U.S. Driver's License Number","1","[Graph API export - content not included]","High","520","2025-12-23T07:30:48Z","2025-12-27 18:05:20","Graph API eDiscovery"
"BenefitsEnrollment_EMP-10051_2025-08-12.docx","HR-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\6d38b9d82305432f97fa135a585d32bf.docx","U.S. Social Security Number (SSN)","1","[Graph API export - content not included]","High","710","2025-12-23T07:20:19Z","2025-12-27 18:05:20","Graph API eDiscovery"
"BackgroundCheck_00012_2025-07-18.txt","Legal-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\0499c21beb56476e88c822a6c7ec0ea8.txt","U.S. Individual Taxpayer Identification Number (ITIN)","1","[Graph API export - content not included]","High","521","2025-12-23T07:30:51Z","2025-12-27 18:05:20","Graph API eDiscovery"
"BackgroundCheck_00012_2025-07-18.txt","Legal-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\0499c21beb56476e88c822a6c7ec0ea8.txt","U.S. Driver's License Number","1","[Graph API export - content not included]","High","521","2025-12-23T07:30:51Z","2025-12-27 18:05:20","Graph API eDiscovery"
"BackgroundCheck_00012_2025-07-18.txt","Legal-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\0499c21beb56476e88c822a6c7ec0ea8.txt","U.S. / U.K. Passport Number","1","[Graph API export - content not included]","High","521","2025-12-23T07:30:51Z","2025-12-27 18:05:20","Graph API eDiscovery"
"ACHAuthorization_00041_2025-07-19.docx","Finance-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\fec762d065c44fc8a102c6a3c6571265.docx","ABA Routing Number","1","[Graph API export - content not included]","High","728","2025-12-23T07:25:47Z","2025-12-27 18:05:20","Graph API eDiscovery"
"ACHAuthorization_00041_2025-07-19.docx","Finance-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\fec762d065c44fc8a102c6a3c6571265.docx","U.S. Bank Account Number","1","[Graph API export - content not included]","High","728","2025-12-23T07:25:47Z","2025-12-27 18:05:20","Graph API eDiscovery"
"BenefitsEnrollment_EMP-10012_2025-12-01.docx","HR-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\37e933c583fe4d3d82fcbe026a8f0043.docx","U.S. Social Security Number (SSN)","1","[Graph API export - content not included]","High","740","2025-12-23T07:20:10Z","2025-12-27 18:05:20","Graph API eDiscovery"
"BackgroundCheck_00008_2025-10-04.txt","Legal-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\f146c673823c4f82a2d22a11ddae24b4.txt","U.S. Individual Taxpayer Identification Number (ITIN)","1","[Graph API export - content not included]","High","521","2025-12-23T07:30:49Z","2025-12-27 18:05:20","Graph API eDiscovery"
"BackgroundCheck_00008_2025-10-04.txt","Legal-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\f146c673823c4f82a2d22a11ddae24b4.txt","U.S. / U.K. Passport Number","1","[Graph API export - content not included]","High","521","2025-12-23T07:30:49Z","2025-12-27 18:05:20","Graph API eDiscovery"
"ACHAuthorization_00009_2025-06-07.docx","Finance-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\c605f499c5a64bc6a60d2c8c0ae773f7.docx","ABA Routing Number","1","[Graph API export - content not included]","High","733","2025-12-23T07:25:41Z","2025-12-27 18:05:20","Graph API eDiscovery"
"ACHAuthorization_00009_2025-06-07.docx","Finance-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\c605f499c5a64bc6a60d2c8c0ae773f7.docx","U.S. Bank Account Number","1","[Graph API export - content not included]","High","733","2025-12-23T07:25:41Z","2025-12-27 18:05:20","Graph API eDiscovery"
"BenefitsEnrollment_EMP-10057_2025-06-13.xlsx","HR-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\1cbe53459ef54fd6b489240f510a6f49.xlsx","U.S. Social Security Number (SSN)","1","[Graph API export - content not included]","High","741","2025-12-23T07:20:21Z","2025-12-27 18:05:20","Graph API eDiscovery"
"BackgroundCheck_00011_2025-07-18.txt","Legal-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\52c42769a6a14197af6407467af28b3a.txt","U.S. Individual Taxpayer Identification Number (ITIN)","1","[Graph API export - content not included]","High","520","2025-12-23T07:30:50Z","2025-12-27 18:05:20","Graph API eDiscovery"
"BackgroundCheck_00011_2025-07-18.txt","Legal-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\52c42769a6a14197af6407467af28b3a.txt","U.S. Driver's License Number","1","[Graph API export - content not included]","High","520","2025-12-23T07:30:50Z","2025-12-27 18:05:20","Graph API eDiscovery"
"ACHAuthorization_00036_2025-12-02.docx","Finance-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\56d703bbb692487ab0c0fdacadfbfdf5.docx","ABA Routing Number","1","[Graph API export - content not included]","High","723","2025-12-23T07:25:45Z","2025-12-27 18:05:20","Graph API eDiscovery"
"ACHAuthorization_00036_2025-12-02.docx","Finance-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\56d703bbb692487ab0c0fdacadfbfdf5.docx","U.S. Bank Account Number","1","[Graph API export - content not included]","High","723","2025-12-23T07:25:45Z","2025-12-27 18:05:20","Graph API eDiscovery"
"BenefitsEnrollment_EMP-10051_2025-10-08.docx","HR-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\92db2323be6c4c4ba7f4c5c85b91e520.docx","U.S. Social Security Number (SSN)","1","[Graph API export - content not included]","High","700","2025-12-23T07:20:20Z","2025-12-27 18:05:20","Graph API eDiscovery"
"BackgroundCheck_00044_2025-03-15.xlsx","Legal-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\06cddd5a09a2480bafadd2fe5829ef48.xlsx","U.S. Individual Taxpayer Identification Number (ITIN)","1","[Graph API export - content not included]","High","520","2025-12-23T07:30:56Z","2025-12-27 18:05:20","Graph API eDiscovery"
"ACHAuthorization_00040_2025-10-16.docx","Finance-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\595b1d00d64b4d658889f56785347c1a.docx","ABA Routing Number","1","[Graph API export - content not included]","High","719","2025-12-23T07:25:46Z","2025-12-27 18:05:20","Graph API eDiscovery"
"ACHAuthorization_00040_2025-10-16.docx","Finance-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\595b1d00d64b4d658889f56785347c1a.docx","U.S. Bank Account Number","1","[Graph API export - content not included]","High","719","2025-12-23T07:25:46Z","2025-12-27 18:05:20","Graph API eDiscovery"
"BenefitsEnrollment_EMP-10064_2025-07-13.pdf","HR-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\2f66cbddfe6f43ca86480e7f399db555.pdf","U.S. Social Security Number (SSN)","1","[Graph API export - content not included]","High","709","2025-12-23T07:20:25Z","2025-12-27 18:05:20","Graph API eDiscovery"
"BackgroundCheck_00023_2025-01-07.docx","Legal-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\fc785db30de6477fba638dab5a8a7bf8.docx","U.S. Individual Taxpayer Identification Number (ITIN)","1","[Graph API export - content not included]","High","521","2025-12-23T07:30:53Z","2025-12-27 18:05:20","Graph API eDiscovery"
"BackgroundCheck_00023_2025-01-07.docx","Legal-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\fc785db30de6477fba638dab5a8a7bf8.docx","U.S. Driver's License Number","1","[Graph API export - content not included]","High","521","2025-12-23T07:30:53Z","2025-12-27 18:05:20","Graph API eDiscovery"
"BackgroundCheck_00023_2025-01-07.docx","Legal-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\fc785db30de6477fba638dab5a8a7bf8.docx","U.S. / U.K. Passport Number","1","[Graph API export - content not included]","High","521","2025-12-23T07:30:53Z","2025-12-27 18:05:20","Graph API eDiscovery"
"ACHAuthorization_00045_2025-09-17.docx","Finance-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\5cb242ce11bc4dab87b1f9a6b49e9217.docx","ABA Routing Number","1","[Graph API export - content not included]","High","730","2025-12-23T07:25:48Z","2025-12-27 18:05:20","Graph API eDiscovery"
"ACHAuthorization_00045_2025-09-17.docx","Finance-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\5cb242ce11bc4dab87b1f9a6b49e9217.docx","U.S. Bank Account Number","1","[Graph API export - content not included]","High","730","2025-12-23T07:25:48Z","2025-12-27 18:05:20","Graph API eDiscovery"
"BenefitsEnrollment_EMP-10059_2025-08-27.pdf","HR-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\34ccaea8933d4e99853607376ca0b837.pdf","U.S. Social Security Number (SSN)","1","[Graph API export - content not included]","High","723","2025-12-23T07:20:22Z","2025-12-27 18:05:20","Graph API eDiscovery"
"BackgroundCheck_00018_2025-09-26.txt","Legal-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\8230e60ea7c44f449176d33c5d6eaabf.txt","U.S. Individual Taxpayer Identification Number (ITIN)","1","[Graph API export - content not included]","High","520","2025-12-23T07:30:52Z","2025-12-27 18:05:20","Graph API eDiscovery"
"ACHAuthorization_00011_2025-03-22.docx","Finance-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\a0f79c4790b34f868af089eff5d74cc2.docx","ABA Routing Number","1","[Graph API export - content not included]","High","722","2025-12-23T07:25:42Z","2025-12-27 18:05:20","Graph API eDiscovery"
"ACHAuthorization_00011_2025-03-22.docx","Finance-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\a0f79c4790b34f868af089eff5d74cc2.docx","U.S. Bank Account Number","1","[Graph API export - content not included]","High","722","2025-12-23T07:25:42Z","2025-12-27 18:05:20","Graph API eDiscovery"
"BenefitsEnrollment_EMP-10077_2025-06-09.docx","HR-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\3a8203d986ac4dc489b23916023fc507.docx","U.S. Social Security Number (SSN)","1","[Graph API export - content not included]","High","700","2025-12-23T07:20:34Z","2025-12-27 18:05:20","Graph API eDiscovery"
"BackgroundCheck_00086_2025-06-24.xlsx","Legal-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\d4ff048d39864786954c8ee62f9374bd.xlsx","U.S. Individual Taxpayer Identification Number (ITIN)","1","[Graph API export - content not included]","High","521","2025-12-23T07:31:00Z","2025-12-27 18:05:20","Graph API eDiscovery"
"BackgroundCheck_00086_2025-06-24.xlsx","Legal-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\d4ff048d39864786954c8ee62f9374bd.xlsx","U.S. / U.K. Passport Number","1","[Graph API export - content not included]","High","521","2025-12-23T07:31:00Z","2025-12-27 18:05:20","Graph API eDiscovery"
"ACHAuthorization_00016_2025-09-25.docx","Finance-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\f261eaf05afe4212bf50243f47ba1d81.docx","ABA Routing Number","1","[Graph API export - content not included]","High","728","2025-12-23T07:25:43Z","2025-12-27 18:05:20","Graph API eDiscovery"
"ACHAuthorization_00016_2025-09-25.docx","Finance-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\f261eaf05afe4212bf50243f47ba1d81.docx","U.S. Bank Account Number","1","[Graph API export - content not included]","High","728","2025-12-23T07:25:43Z","2025-12-27 18:05:20","Graph API eDiscovery"
"BenefitsEnrollment_EMP-10071_2025-08-17.xlsx","HR-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\6c9d6b31c78c4dd584c8f865a979be9a.xlsx","U.S. Social Security Number (SSN)","1","[Graph API export - content not included]","High","706","2025-12-23T07:20:32Z","2025-12-27 18:05:20","Graph API eDiscovery"
"BackgroundCheck_00098_2025-03-31.pdf","Legal-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\c6e03d66d92d48658e2691ff690cfbfd.pdf","U.S. Individual Taxpayer Identification Number (ITIN)","1","[Graph API export - content not included]","High","520","2025-12-23T07:31:03Z","2025-12-27 18:05:20","Graph API eDiscovery"
"ACHAuthorization_00021_2025-09-07.docx","Finance-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\6248805a5a1d437b83597f2e02c1d53c.docx","ABA Routing Number","1","[Graph API export - content not included]","High","738","2025-12-23T07:25:43Z","2025-12-27 18:05:20","Graph API eDiscovery"
"ACHAuthorization_00021_2025-09-07.docx","Finance-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\6248805a5a1d437b83597f2e02c1d53c.docx","U.S. Bank Account Number","1","[Graph API export - content not included]","High","738","2025-12-23T07:25:43Z","2025-12-27 18:05:20","Graph API eDiscovery"
"BenefitsEnrollment_EMP-10057_2025-11-16.docx","HR-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\273ec3f1d18143dcba076557a226ba33.docx","U.S. Social Security Number (SSN)","1","[Graph API export - content not included]","High","726","2025-12-23T07:20:22Z","2025-12-27 18:05:20","Graph API eDiscovery"
"BackgroundCheck_00090_2025-04-03.pdf","Legal-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\2dac06b3e9924bf9b608094099c8eca5.pdf","U.S. Individual Taxpayer Identification Number (ITIN)","1","[Graph API export - content not included]","High","521","2025-12-23T07:31:01Z","2025-12-27 18:05:20","Graph API eDiscovery"
"BackgroundCheck_00090_2025-04-03.pdf","Legal-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\2dac06b3e9924bf9b608094099c8eca5.pdf","U.S. Driver's License Number","1","[Graph API export - content not included]","High","521","2025-12-23T07:31:01Z","2025-12-27 18:05:20","Graph API eDiscovery"
"BackgroundCheck_00090_2025-04-03.pdf","Legal-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\2dac06b3e9924bf9b608094099c8eca5.pdf","U.S. / U.K. Passport Number","1","[Graph API export - content not included]","High","521","2025-12-23T07:31:01Z","2025-12-27 18:05:20","Graph API eDiscovery"
"ACHAuthorization_00066_2025-01-05.docx","Finance-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\1d8ae2e678764c0dbae421c7a0d9fb94.docx","Credit Card Number","1","[Graph API export - content not included]","High","739","2025-12-23T07:25:53Z","2025-12-27 18:05:20","Graph API eDiscovery"
"ACHAuthorization_00066_2025-01-05.docx","Finance-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\1d8ae2e678764c0dbae421c7a0d9fb94.docx","ABA Routing Number","1","[Graph API export - content not included]","High","739","2025-12-23T07:25:53Z","2025-12-27 18:05:20","Graph API eDiscovery"
"ACHAuthorization_00066_2025-01-05.docx","Finance-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\1d8ae2e678764c0dbae421c7a0d9fb94.docx","U.S. Bank Account Number","1","[Graph API export - content not included]","High","739","2025-12-23T07:25:53Z","2025-12-27 18:05:20","Graph API eDiscovery"
"BenefitsEnrollment_EMP-10065_2025-06-19.xlsx","HR-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\c2c01546bb984e68806513b7b1902207.xlsx","U.S. Social Security Number (SSN)","1","[Graph API export - content not included]","High","737","2025-12-23T07:20:28Z","2025-12-27 18:05:20","Graph API eDiscovery"
"BackgroundCheck_00068_2025-08-20.pdf","Legal-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\5255dee03a264a4998fa615d47f2f47d.pdf","U.S. Individual Taxpayer Identification Number (ITIN)","1","[Graph API export - content not included]","High","521","2025-12-23T07:30:57Z","2025-12-27 18:05:20","Graph API eDiscovery"
"BackgroundCheck_00068_2025-08-20.pdf","Legal-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\5255dee03a264a4998fa615d47f2f47d.pdf","U.S. / U.K. Passport Number","1","[Graph API export - content not included]","High","521","2025-12-23T07:30:57Z","2025-12-27 18:05:20","Graph API eDiscovery"
"ACHAuthorization_00166_2025-08-05.xlsx","Finance-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\88789e626895435cbb591db9db2aaa4d.xlsx","ABA Routing Number","1","[Graph API export - content not included]","High","727","2025-12-23T07:26:03Z","2025-12-27 18:05:20","Graph API eDiscovery"
"ACHAuthorization_00166_2025-08-05.xlsx","Finance-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\88789e626895435cbb591db9db2aaa4d.xlsx","U.S. Bank Account Number","1","[Graph API export - content not included]","High","727","2025-12-23T07:26:03Z","2025-12-27 18:05:20","Graph API eDiscovery"
"BackgroundCheck_00099_2025-04-24.pdf","Legal-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\1ef60742a699484b82f78b81a3ed4be7.pdf","U.S. Individual Taxpayer Identification Number (ITIN)","1","[Graph API export - content not included]","High","525","2025-12-23T07:31:04Z","2025-12-27 18:05:20","Graph API eDiscovery"
"BackgroundCheck_00099_2025-04-24.pdf","Legal-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\1ef60742a699484b82f78b81a3ed4be7.pdf","U.S. Driver's License Number","1","[Graph API export - content not included]","High","525","2025-12-23T07:31:04Z","2025-12-27 18:05:20","Graph API eDiscovery"
"BenefitsEnrollment_EMP-10063_2025-09-04.docx","HR-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\92de00769df443e58f99d49eaf0bf104.docx","U.S. Social Security Number (SSN)","1","[Graph API export - content not included]","High","687","2025-12-23T07:20:24Z","2025-12-27 18:05:20","Graph API eDiscovery"
"ACHAuthorization_00063_2025-10-08.docx","Finance-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\33e7364b1a4641859a8f12e352dab4d3.docx","ABA Routing Number","1","[Graph API export - content not included]","High","730","2025-12-23T07:25:52Z","2025-12-27 18:05:20","Graph API eDiscovery"
"ACHAuthorization_00063_2025-10-08.docx","Finance-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\33e7364b1a4641859a8f12e352dab4d3.docx","U.S. Bank Account Number","1","[Graph API export - content not included]","High","730","2025-12-23T07:25:52Z","2025-12-27 18:05:20","Graph API eDiscovery"
"BenefitsEnrollment_EMP-10004_2025-03-03.docx","HR-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\918184c8a0634132a618c9c31ae0fc5a.docx","U.S. Social Security Number (SSN)","1","[Graph API export - content not included]","High","729","2025-12-23T07:20:06Z","2025-12-27 18:05:20","Graph API eDiscovery"
"ACHAuthorization_00182_2025-08-29.xlsx","Finance-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\65858882f79f408cb29c422d0731fb02.xlsx","ABA Routing Number","1","[Graph API export - content not included]","High","735","2025-12-23T07:26:04Z","2025-12-27 18:05:20","Graph API eDiscovery"
"ACHAuthorization_00182_2025-08-29.xlsx","Finance-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\65858882f79f408cb29c422d0731fb02.xlsx","U.S. Bank Account Number","1","[Graph API export - content not included]","High","735","2025-12-23T07:26:04Z","2025-12-27 18:05:20","Graph API eDiscovery"
"BackgroundCheck_00074_2025-11-28.pdf","Legal-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\1fbf0b1e49544958b5dae62a3aedb43c.pdf","U.S. Individual Taxpayer Identification Number (ITIN)","1","[Graph API export - content not included]","High","520","2025-12-23T07:30:59Z","2025-12-27 18:05:20","Graph API eDiscovery"
"ACHAuthorization_00165_2025-11-19.xlsx","Finance-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\ecb8881dcb594789963de6eb57aa1285.xlsx","ABA Routing Number","1","[Graph API export - content not included]","High","732","2025-12-23T07:26:02Z","2025-12-27 18:05:20","Graph API eDiscovery"
"ACHAuthorization_00165_2025-11-19.xlsx","Finance-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\ecb8881dcb594789963de6eb57aa1285.xlsx","U.S. Bank Account Number","1","[Graph API export - content not included]","High","732","2025-12-23T07:26:02Z","2025-12-27 18:05:20","Graph API eDiscovery"
"BackgroundCheck_00069_2025-03-19.docx","Legal-Simulation","Shared Documents","Items.1.001.Lab05c_Export_2025_12_27_175930.zip\SharePoint\Items\8fca7e0fb1234078a23bc3bb6a038c70.docx","U.S. Individual Taxpayer Identification Number (ITIN)","1","[Graph API export - content not included]","High","520","2025-12-23T07:30:58Z","2025-12-27 18:05:20","Graph API eDiscovery"
